date,state,claim_volume
2021-07-09,AR,62013.0
2021-04-04,MD,39600.0
2021-04-19,MA,25639.0
2021-01-20,MA,27334.0
2021-08-20,WY,6766.0
2021-08-15,MO,63757.0
2021-02-20,DC,22065.0
2021-02-23,MS,93911.0
2021-09-03,TX,72969.0
2021-07-17,NV,98000.0
2021-09-10,UT,71131.0
2021-04-16,RI,26520.0
2021-02-02,RI,84970.0
2021-10-26,RI,30349.0
2021-05-03,TX,30180.0
2021-06-12,WI,34000.0
2021-10-22,KY,12215.0
2021-09-20,NM,37033.0
2021-07-18,LA,44781.0
2021-10-15,NM,12049.0
2021-07-20,OH,76308.0
2021-01-15,CT,60626.0
2021-03-06,MD,87624.0
2021-10-23,OR,74724.0
2021-09-05,NM,30253.0
2021-08-08,DC,2580.0
2021-08-18,OH,90263.0
2021-08-08,MD,60622.0
2021-02-02,ME,30348.0
2021-09-28,IA,35222.0
2021-05-26,NV,24210.0
2021-08-31,AR,809.0
2021-10-11,CT,73330.0
2021-02-04,KY,21060.0
2021-09-25,NH,73712.0
2021-03-22,NC,66777.0
2021-08-18,MA,10147.0
2021-06-22,NC,99205.0
2021-06-19,TN,62385.0
2021-06-11,MT,47894.0
2021-05-29,LA,75435.0
2021-06-16,OK,72209.0
2021-03-19,HI,98863.0
2021-03-29,MD,46646.0
2021-05-09,MO,89695.0
2021-10-13,WI,74591.0
2021-04-20,MA,7728.0
2021-10-17,TX,65290.0
2021-03-31,MA,51453.0
2021-01-12,MT,76246.0
2021-07-12,NY,41447.0
2021-06-04,OH,7601.0
2021-01-27,MT,64884.0
2021-09-21,GA,48972.0
2021-10-04,NE,6438.0
2021-06-30,MD,68408.0
2021-01-24,CA,86700.0
2021-09-16,OH,16473.0
2021-07-01,ID,88392.0
2021-02-19,IL,37837.0
2021-05-04,SD,13423.0
2021-09-04,SD,54374.0
2021-05-22,WV,60994.0
2021-03-05,KY,28687.0
2021-06-24,NJ,88462.0
2021-07-11,NY,36203.0
2021-06-06,OK,67099.0
2021-07-14,SC,69371.0
2021-04-08,WY,9469.0
2021-01-11,MO,74164.0
2021-09-24,AL,69703.0
2021-08-16,OR,25810.0
2021-04-15,TX,28839.0
2021-03-20,TN,93918.0
2021-03-28,NM,48747.0
2021-06-02,MO,43314.0
2021-07-07,TN,84278.0
2021-06-12,LA,51594.0
2021-04-24,IA,2640.0
2021-04-05,OR,76797.0
2021-06-24,VT,39080.0
2021-02-15,NE,39324.0
2021-09-06,MS,28171.0
2021-02-19,NJ,60247.0
2021-09-21,MN,85581.0
2021-04-09,ID,27749.0
2021-10-09,NH,32997.0
2021-01-27,KY,94728.0
2021-07-24,MI,96649.0
2021-07-27,MT,92151.0
2021-03-16,NC,19076.0
2021-01-13,AR,8351.0
2021-08-24,LA,23959.0
2021-05-23,UT,11195.0
2021-09-10,NH,22724.0
2021-06-30,WV,47742.0
2021-09-09,KS,5720.0
2021-08-17,CA,81842.0
2021-05-16,IN,7449.0
2021-06-23,HI,22024.0
2021-03-21,HI,1735.0
2021-09-25,TN,80088.0
2021-09-30,MD,11840.0
2021-09-11,ID,71230.0
2021-01-03,TN,32653.0
2021-02-25,MO,86235.0
2021-04-22,WV,39031.0
2021-04-06,IA,12684.0
2021-05-08,SC,732.0
2021-08-14,VT,42734.0
2021-08-30,SC,52958.0
2021-07-11,MO,78441.0
2021-04-03,WY,44825.0
2021-02-04,NE,50819.0
2021-10-03,ND,14174.0
2021-02-01,DC,8541.0
2021-08-07,TN,64995.0
2021-09-04,MA,34919.0
2021-08-24,MA,57303.0
2021-10-03,VA,34474.0
2021-01-01,MS,44126.0
2021-01-09,NM,84295.0
2021-09-22,OH,15422.0
2021-04-10,LA,29018.0
2021-08-12,KY,17481.0
2021-02-19,KS,76411.0
2021-02-03,ID,49605.0
2021-05-23,SD,19951.0
2021-01-03,NM,81319.0
2021-04-23,DE,86250.0
2021-02-26,LA,28848.0
2021-09-10,UT,45333.0
2021-04-02,TX,11079.0
2021-02-06,WY,33032.0
2021-07-01,TX,70939.0
2021-10-07,UT,37454.0
2021-09-27,UT,26255.0
2021-04-10,MD,60316.0
2021-01-24,DE,18054.0
2021-08-28,FL,16596.0
2021-10-06,MA,89790.0
2021-08-27,AL,37152.0
2021-01-18,AR,45.0
2021-07-30,WA,58710.0
2021-01-29,AK,90999.0
2021-01-19,AK,42598.0
2021-06-29,DE,67194.0
2021-04-12,WI,21753.0
2021-01-21,NJ,63179.0
2021-10-09,ME,77348.0
2021-07-12,TN,98957.0
2021-02-04,MN,32504.0
2021-05-11,MA,75346.0
2021-10-13,WV,15740.0
2021-09-16,NM,43768.0
2021-10-12,SD,44849.0
2021-01-24,NV,21985.0
2021-05-19,NM,17009.0
2021-10-23,UT,70534.0
2021-04-17,ND,20669.0
2021-09-30,UT,99963.0
2021-07-23,VT,61242.0
2021-09-05,NC,13302.0
2021-06-29,TN,75637.0
2021-03-09,TN,50285.0
2021-03-09,AL,61262.0
2021-04-06,MN,68610.0
2021-05-17,KS,40183.0
2021-07-18,VA,2900.0
2021-10-06,IN,20600.0
2021-07-30,VT,928.0
2021-02-28,MD,65234.0
2021-08-23,AZ,4513.0
2021-07-22,NC,89041.0
2021-07-07,LA,58407.0
2021-04-24,HI,23163.0
2021-08-18,HI,5931.0
2021-04-23,DC,13173.0
2021-10-16,ME,61088.0
2021-03-09,ID,7411.0
2021-08-11,MN,34606.0
2021-03-29,CT,70857.0
2021-06-02,ND,65177.0
2021-07-12,KS,40119.0
2021-06-14,PA,99258.0
2021-01-29,GA,2766.0
2021-06-17,AR,32427.0
2021-04-05,VT,59668.0
2021-08-05,AK,94074.0
2021-10-15,VA,66111.0
2021-03-07,UT,38656.0
2021-08-15,ID,42960.0
2021-06-15,MD,58959.0
2021-10-02,AR,16442.0
2021-09-19,AR,20101.0
2021-10-03,OH,73245.0
2021-05-15,NJ,2919.0
2021-07-22,HI,48438.0
2021-05-31,DE,83298.0
2021-02-07,NY,71254.0
2021-01-08,AZ,57834.0
2021-08-10,AR,51469.0
2021-08-14,OR,35456.0
2021-04-08,OK,96003.0
2021-06-22,SD,56921.0
2021-04-11,WI,15142.0
2021-07-28,OK,82577.0
2021-06-15,AZ,96145.0
2021-05-17,MI,97511.0
2021-08-21,NV,950.0
2021-02-06,VA,93795.0
2021-03-02,MN,23658.0
2021-06-08,CT,56674.0
2021-01-12,OK,80080.0
2021-09-05,OR,74136.0
2021-06-05,ND,20710.0
2021-07-08,KY,50628.0
2021-01-06,VT,51686.0
2021-03-31,SD,69388.0
2021-03-19,HI,22873.0
2021-09-10,SD,19584.0
2021-10-20,NM,27048.0
2021-02-04,MI,31233.0
2021-03-23,WY,98189.0
2021-07-28,OH,71303.0
2021-08-11,GA,76995.0
2021-03-26,LA,77802.0
2021-02-17,MS,18681.0
2021-04-09,OK,27005.0
2021-09-03,IN,34977.0
2021-01-09,LA,59416.0
2021-07-27,DC,51071.0
2021-07-13,AR,10618.0
2021-07-22,UT,58823.0
2021-03-27,DE,13925.0
2021-07-23,TX,23850.0
2021-01-01,PA,49632.0
2021-02-28,HI,33175.0
2021-10-21,CT,8777.0
2021-01-21,OR,34093.0
2021-09-14,CO,13001.0
2021-04-14,MT,530.0
2021-02-12,KS,46799.0
2021-10-06,UT,51703.0
2021-09-08,PA,64836.0
2021-10-08,AZ,87465.0
2021-02-14,ND,79892.0
2021-03-14,DE,59401.0
2021-02-19,FL,18119.0
2021-09-12,VT,45311.0
2021-08-28,VT,86319.0
2021-10-30,NH,54078.0
2021-07-12,MI,81684.0
2021-01-26,MN,9041.0
2021-09-22,VT,593.0
2021-03-29,NM,35805.0
2021-10-03,WV,75476.0
2021-10-06,NV,84272.0
2021-02-12,NJ,97934.0
2021-05-16,ID,91504.0
2021-03-30,ID,97326.0
2021-03-23,WA,48443.0
2021-08-11,AL,67258.0
2021-04-09,TN,73879.0
2021-09-10,WI,46115.0
2021-07-11,IA,29871.0
2021-09-28,IN,81872.0
2021-07-11,CT,20102.0
2021-08-06,ID,92825.0
2021-02-03,NE,74752.0
2021-10-19,WA,34391.0
2021-03-18,KY,99350.0
2021-04-12,IA,56614.0
2021-10-17,MO,87097.0
2021-10-18,SC,94234.0
2021-07-26,MD,79609.0
2021-09-15,WY,11265.0
2021-01-03,HI,8137.0
2021-02-25,MS,77330.0
2021-03-11,DE,9365.0
2021-04-11,MI,93098.0
2021-04-06,UT,14868.0
2021-08-19,DC,59644.0
2021-01-07,MN,33596.0
2021-02-12,HI,60047.0
2021-02-22,AR,62656.0
2021-06-16,WA,92914.0
2021-08-29,IA,37612.0
2021-02-08,CA,95955.0
2021-05-06,WV,14259.0
2021-03-26,WA,83194.0
2021-10-03,IL,77206.0
2021-01-08,OK,63671.0
2021-05-12,VT,24445.0
2021-03-10,AK,55236.0
2021-10-24,ID,46512.0
2021-01-21,IA,58165.0
2021-05-13,UT,67731.0
2021-10-13,NC,49770.0
2021-01-16,IN,32350.0
2021-04-01,MD,19767.0
2021-01-01,NE,87178.0
2021-09-15,MS,73765.0
2021-02-04,MS,14175.0
2021-03-25,AK,43084.0
2021-03-25,SC,29866.0
2021-07-28,IN,79502.0
2021-06-13,AL,12994.0
2021-09-20,SD,75461.0
2021-09-16,NY,98791.0
2021-08-26,MD,81343.0
2021-03-15,MI,14606.0
2021-02-04,ID,38977.0
2021-02-26,DC,94692.0
2021-09-04,MA,12327.0
2021-09-30,OK,78718.0
2021-05-12,AL,3290.0
2021-10-16,AL,93977.0
2021-10-27,MO,35148.0
2021-02-11,SC,38447.0
2021-10-28,SD,67061.0
2021-09-15,UT,24534.0
2021-10-28,KY,9779.0
2021-08-09,MA,18554.0
2021-01-07,MT,78780.0
2021-06-09,NY,98899.0
2021-04-10,ID,13011.0
2021-07-02,ME,40128.0
2021-02-13,NH,19896.0
2021-03-26,OH,26521.0
2021-01-21,WI,58798.0
2021-07-14,MN,89107.0
2021-04-20,GA,86602.0
2021-07-03,IA,62124.0
2021-10-18,TX,7026.0
2021-09-04,OH,99337.0
2021-09-08,HI,99122.0
2021-08-14,LA,17305.0
2021-06-19,MI,31614.0
2021-08-23,TX,92467.0
2021-01-01,ND,11776.0
2021-01-11,AL,19226.0
2021-10-28,RI,96908.0
2021-02-04,KY,81781.0
2021-07-18,SC,10808.0
2021-06-29,RI,45073.0
2021-05-20,DC,81605.0
2021-06-30,AL,49146.0
2021-07-11,NE,55387.0
2021-10-16,SC,9673.0
2021-01-15,MA,2921.0
2021-04-26,TX,52767.0
2021-07-20,SC,34068.0
2021-03-04,SC,99603.0
2021-03-10,WA,29039.0
2021-04-06,NM,7817.0
2021-06-07,CT,96786.0
2021-06-02,NY,84627.0
2021-04-23,VA,67833.0
2021-09-25,NC,28002.0
2021-06-05,UT,50511.0
2021-05-26,ID,56268.0
2021-10-22,NE,3667.0
2021-05-13,SD,10974.0
2021-07-14,WA,98716.0
2021-07-16,DE,79445.0
2021-08-11,VT,20866.0
2021-02-26,HI,55789.0
2021-08-13,OK,75096.0
2021-02-23,VT,19305.0
2021-08-14,RI,85157.0
2021-06-07,LA,13939.0
2021-09-24,MO,37921.0
2021-06-23,TN,11169.0
2021-06-05,AK,78569.0
2021-02-04,ND,16681.0
2021-01-17,NC,44436.0
2021-01-19,DC,36128.0
2021-08-07,NH,31894.0
2021-09-11,CO,58896.0
2021-03-30,RI,35732.0
2021-03-18,MD,86664.0
2021-07-27,NE,73707.0
2021-07-27,KY,53109.0
2021-08-09,WV,80287.0
2021-10-22,CO,63227.0
2021-08-13,WV,31206.0
2021-06-26,OH,81135.0
2021-01-28,OK,72236.0
2021-02-10,KS,59423.0
2021-09-19,ME,50056.0
2021-06-13,MS,7279.0
2021-06-26,WV,22557.0
2021-03-22,AK,67999.0
2021-10-22,WI,62758.0
2021-04-15,AL,90421.0
2021-02-26,OH,56607.0
2021-02-20,CA,28388.0
2021-06-21,NC,33488.0
2021-08-21,NE,13438.0
2021-08-22,VA,7558.0
2021-08-25,VA,33796.0
2021-07-09,AR,12008.0
2021-10-21,FL,17375.0
2021-10-03,IA,5412.0
2021-10-15,NV,87062.0
2021-10-22,IA,85239.0
2021-07-10,NC,60119.0
2021-09-15,KS,3540.0
2021-07-05,IA,46888.0
2021-10-08,AR,92465.0
2021-04-19,UT,80776.0
2021-04-15,MS,22108.0
2021-07-31,AK,75806.0
2021-08-02,AL,20282.0
2021-05-21,WI,87758.0
2021-08-11,ME,29888.0
2021-02-26,SD,29328.0
2021-04-22,MO,40331.0
2021-05-27,NJ,83630.0
2021-02-03,IA,92168.0
2021-02-10,ME,11971.0
2021-05-03,IN,93439.0
2021-10-16,TX,95102.0
2021-05-22,IA,24253.0
2021-09-07,AR,39419.0
2021-04-30,MS,4500.0
2021-01-16,AL,75105.0
2021-02-03,MA,43544.0
2021-03-06,NV,47379.0
2021-06-22,OK,52211.0
2021-03-10,ND,15439.0
2021-10-29,ME,42648.0
2021-09-03,UT,28360.0
2021-10-24,NE,31400.0
2021-05-30,ND,45702.0
2021-07-24,IN,63032.0
2021-01-10,UT,27232.0
2021-01-28,NM,6140.0
2021-01-07,GA,469.0
2021-10-11,IN,43597.0
2021-05-17,ND,82955.0
2021-10-02,TX,98903.0
2021-09-13,NC,44184.0
2021-07-15,AR,84059.0
2021-04-03,MO,12901.0
2021-03-13,ME,96567.0
2021-08-07,ID,17673.0
2021-05-04,MT,82201.0
2021-07-10,DE,84920.0
2021-02-07,HI,10888.0
2021-02-05,NH,82403.0
2021-01-04,NM,52138.0
2021-10-05,AK,23687.0
2021-10-27,IL,3836.0
2021-05-16,ME,35700.0
2021-07-21,AL,46431.0
2021-09-27,NM,55650.0
2021-09-21,WI,48298.0
2021-08-08,TN,63298.0
2021-02-08,RI,71685.0
2021-02-14,RI,63431.0
2021-02-13,GA,31932.0
2021-07-14,DE,79104.0
2021-08-26,SD,3260.0
2021-05-27,WA,30452.0
2021-07-21,SD,99519.0
2021-10-21,OR,98982.0
2021-03-03,AZ,69372.0
2021-04-24,TN,72545.0
2021-04-09,GA,40987.0
2021-01-20,TX,81449.0
2021-10-17,NV,64386.0
2021-02-27,NV,34743.0
2021-04-04,RI,67964.0
2021-04-17,GA,89775.0
2021-09-29,MT,30606.0
2021-09-20,MD,26188.0
2021-01-05,WY,63195.0
2021-08-17,MT,8539.0
2021-10-24,VA,60518.0
2021-10-21,ME,99930.0
2021-09-12,IL,33026.0
2021-07-14,MI,58785.0
2021-04-17,LA,62668.0
2021-02-03,TX,59319.0
2021-03-17,NE,29232.0
2021-09-23,VA,70449.0
2021-01-07,WI,12467.0
2021-03-27,WV,95583.0
2021-08-26,FL,79412.0
2021-05-27,MT,12017.0
2021-05-23,VT,37083.0
2021-07-18,CT,42131.0
2021-04-23,TN,78618.0
2021-06-25,DE,44074.0
2021-03-08,WA,56347.0
2021-07-25,AZ,53913.0
2021-09-08,MI,67912.0
2021-06-20,MT,95378.0
2021-05-24,NH,70675.0
2021-09-07,SD,56843.0
2021-04-09,OR,20457.0
2021-01-21,FL,40259.0
2021-04-29,NY,63761.0
2021-10-22,HI,88572.0
2021-09-16,NH,62251.0
2021-09-30,KY,26964.0
2021-01-18,AL,82819.0
2021-07-11,IA,46519.0
2021-05-01,NM,2419.0
2021-03-13,CA,94368.0
2021-05-23,VT,83921.0
2021-06-29,MI,67090.0
2021-06-06,ID,26351.0
2021-02-04,GA,67880.0
2021-10-29,DC,15609.0
2021-03-22,CO,76154.0
2021-05-22,IL,29763.0
2021-06-15,AR,17806.0
2021-10-14,MD,21180.0
2021-10-18,AL,43033.0
2021-01-02,NE,36307.0
2021-09-18,TN,91233.0
2021-09-30,IN,20948.0
2021-02-28,MD,30678.0
2021-06-06,ND,46086.0
2021-01-13,CA,71417.0
2021-01-25,KY,22690.0
2021-08-24,NM,35680.0
2021-01-22,DC,75935.0
2021-02-08,NM,87197.0
2021-06-21,WV,85090.0
2021-07-02,NV,14910.0
2021-05-16,ND,82440.0
2021-08-07,NH,6365.0
2021-08-08,AR,44266.0
2021-09-13,OR,5927.0
2021-06-21,RI,13387.0
2021-09-26,VT,23629.0
2021-07-30,AR,39458.0
2021-06-22,CO,67174.0
2021-10-01,NV,62661.0
2021-09-15,NC,9272.0
2021-09-22,CA,40735.0
2021-06-10,CA,6857.0
2021-02-02,IN,47999.0
2021-02-06,MI,22582.0
2021-04-29,MD,56504.0
2021-03-07,WV,73596.0
2021-09-13,MD,96866.0
2021-06-03,MA,89301.0
2021-08-08,UT,87336.0
2021-07-21,LA,41264.0
2021-03-16,NH,15704.0
2021-06-16,NC,66758.0
2021-05-06,MD,66221.0
2021-10-14,CO,7860.0
2021-08-24,MA,38995.0
2021-10-10,AL,85882.0
2021-07-12,WA,9725.0
2021-10-09,NV,12036.0
2021-08-01,NJ,36625.0
2021-01-18,TN,72015.0
2021-04-02,NV,26622.0
2021-06-09,UT,37407.0
2021-03-17,MN,65283.0
2021-09-04,WY,37342.0
2021-09-11,WI,82408.0
2021-05-27,PA,58851.0
2021-04-18,NC,51828.0
2021-10-26,NE,77232.0
2021-01-05,MD,14751.0
2021-08-30,MI,24882.0
2021-01-08,MI,27787.0
2021-08-21,PA,31472.0
2021-05-13,AL,93675.0
2021-08-04,CO,26547.0
2021-09-27,MO,7404.0
2021-07-15,OK,87661.0
2021-05-27,CT,89932.0
2021-07-26,NC,27801.0
2021-05-16,OK,3421.0
2021-04-15,MA,15830.0
2021-06-27,PA,39337.0
2021-09-29,GA,260.0
2021-08-07,NJ,76170.0
2021-05-19,SD,4869.0
2021-07-16,PA,91395.0
2021-05-16,AZ,83786.0
2021-06-18,MT,97926.0
2021-01-18,NV,52100.0
2021-03-13,MO,4913.0
2021-01-06,OR,79061.0
2021-08-21,MS,22665.0
2021-04-07,SC,54798.0
2021-08-01,OR,53276.0
2021-09-30,AK,51281.0
2021-10-23,TX,44866.0
2021-04-21,WI,7920.0
2021-10-22,KY,14691.0
2021-03-12,KS,89389.0
2021-01-11,ID,63259.0
2021-01-09,KY,45844.0
2021-07-08,CO,9719.0
2021-02-04,WY,64353.0
2021-01-02,PA,50571.0
2021-08-14,HI,84376.0
2021-03-05,SC,93804.0
2021-02-26,TX,36344.0
2021-05-27,NJ,72205.0
2021-03-11,AR,9604.0
2021-05-13,HI,83826.0
2021-02-19,GA,76841.0
2021-09-06,MD,27980.0
2021-01-12,IA,85743.0
2021-06-15,RI,49945.0
2021-05-27,KY,78109.0
2021-06-20,SC,51026.0
2021-10-10,SC,21362.0
2021-04-08,FL,1139.0
2021-01-24,NC,67253.0
2021-05-05,HI,57361.0
2021-10-11,CO,67525.0
2021-03-26,NH,95789.0
2021-05-18,FL,80533.0
2021-04-22,MD,81008.0
2021-06-27,AK,55677.0
2021-09-18,KS,75756.0
2021-09-13,CA,58866.0
2021-02-10,OR,49233.0
2021-01-17,TX,55960.0
2021-10-28,NE,84469.0
2021-05-10,VA,95064.0
2021-09-24,MO,80515.0
2021-08-17,HI,72658.0
2021-03-26,UT,83630.0
2021-04-29,MT,717.0
2021-05-30,KY,51006.0
2021-02-07,ND,20013.0
2021-04-26,AR,95145.0
2021-01-23,MT,37998.0
2021-10-13,IN,99451.0
2021-02-27,IN,3458.0
2021-05-09,ID,37954.0
2021-07-05,TN,45803.0
2021-01-17,HI,3343.0
2021-09-28,OR,64269.0
2021-10-20,SC,49540.0
2021-09-07,MN,58044.0
2021-04-27,SD,84983.0
2021-10-10,GA,90670.0
2021-10-18,SD,92706.0
2021-09-01,OK,48487.0
2021-02-09,NE,12517.0
2021-07-03,OH,84730.0
2021-06-14,PA,25504.0
2021-09-19,AR,28723.0
2021-10-01,IN,57139.0
2021-07-09,IA,26353.0
2021-06-22,MO,81527.0
2021-10-10,MA,10912.0
2021-04-11,VT,4987.0
2021-06-12,OK,93581.0
2021-10-14,WI,31965.0
2021-08-10,UT,98358.0
2021-10-29,AK,97013.0
2021-07-13,WV,12173.0
2021-02-25,KS,49386.0
2021-06-13,KY,47896.0
2021-05-04,CT,7169.0
2021-08-14,SD,67209.0
2021-04-27,VT,74301.0
2021-07-10,ND,79645.0
2021-04-24,MA,60179.0
2021-09-20,SD,37419.0
2021-08-25,AL,17756.0
2021-01-08,WY,61526.0
2021-06-01,CA,73916.0
2021-05-13,NC,57227.0
2021-09-05,TN,11298.0
2021-08-21,NE,68917.0
2021-04-07,DE,879.0
2021-07-11,WV,46745.0
2021-01-06,NY,18507.0
2021-07-01,AR,80977.0
2021-05-13,GA,77760.0
2021-08-27,VA,55849.0
2021-09-02,AR,56629.0
2021-10-30,AL,76978.0
2021-08-29,AZ,82191.0
2021-01-13,OK,38150.0
2021-03-07,NC,87560.0
2021-03-10,AK,45186.0
2021-02-12,IA,57812.0
2021-10-10,OR,90835.0
2021-05-05,NM,77516.0
2021-07-20,MI,70736.0
2021-06-27,NH,44896.0
2021-07-11,DE,19301.0
2021-04-02,KS,7707.0
2021-06-24,NY,97405.0
2021-09-23,NJ,65308.0
2021-05-04,NJ,8444.0
2021-08-16,IA,2613.0
2021-02-06,UT,53858.0
2021-06-25,IN,70929.0
2021-07-13,SC,9632.0
2021-07-10,RI,99430.0
2021-10-24,IL,45734.0
2021-03-19,IN,50748.0
2021-05-17,OR,15491.0
2021-07-21,MA,35318.0
2021-02-28,MO,617.0
2021-07-29,AK,90802.0
2021-01-23,IN,24384.0
2021-01-23,DC,25899.0
2021-08-27,AZ,37852.0
2021-03-03,CO,34854.0
2021-04-29,CT,7606.0
2021-01-09,TN,36924.0
2021-02-21,IA,58816.0
2021-05-15,IA,27909.0
2021-05-02,PA,60809.0
2021-05-19,NY,94564.0
2021-10-22,OR,34025.0
2021-01-12,ND,94715.0
2021-03-29,TX,41626.0
2021-06-15,HI,52150.0
2021-07-07,MO,77189.0
2021-07-10,TN,10992.0
2021-05-16,NV,66353.0
2021-09-25,MN,11551.0
2021-07-10,NV,42384.0
2021-02-16,TX,90722.0
2021-01-30,TN,89836.0
2021-04-07,NV,41249.0
2021-02-13,NC,42891.0
2021-04-19,TN,31581.0
2021-08-15,IA,72568.0
2021-10-20,WA,86624.0
2021-05-10,OR,43391.0
2021-10-25,MO,46714.0
2021-07-23,MN,36528.0
2021-07-18,OR,78025.0
2021-09-29,IL,17743.0
2021-07-02,IA,15991.0
2021-06-12,ID,53809.0
2021-04-08,KY,56445.0
2021-07-18,NH,6177.0
2021-07-12,DE,5256.0
2021-09-06,NY,73418.0
2021-08-13,NV,14007.0
2021-02-18,IA,29485.0
2021-03-04,DC,98407.0
2021-02-06,WV,47115.0
2021-04-06,LA,71688.0
2021-10-11,OR,162.0
2021-10-09,TX,19135.0
2021-06-27,CA,16557.0
2021-06-26,NM,12709.0
2021-06-25,MA,81331.0
2021-02-17,MN,7258.0
2021-08-02,OR,21973.0
2021-09-06,KS,47336.0
2021-07-13,WA,78678.0
2021-09-22,TN,34573.0
2021-06-11,ME,39680.0
2021-02-04,OR,60718.0
2021-02-21,IA,6967.0
2021-05-04,CT,23167.0
2021-03-16,VA,68116.0
2021-05-06,MD,51796.0
2021-08-24,MO,87012.0
2021-02-03,NJ,812.0
2021-09-28,TX,2802.0
2021-06-06,DE,438.0
2021-06-23,ND,75789.0
2021-07-31,AZ,73764.0
2021-05-10,SD,56980.0
2021-02-14,IL,32943.0
2021-03-26,MO,21391.0
2021-03-19,ID,2068.0
2021-04-20,MN,32254.0
2021-07-13,AR,45358.0
2021-07-21,CO,18936.0
2021-05-16,NE,17984.0
2021-10-14,WV,59200.0
2021-04-14,TN,26874.0
2021-05-18,WV,53546.0
2021-07-19,SC,30860.0
2021-08-23,NC,20714.0
2021-06-07,NJ,64571.0
2021-07-05,IA,96993.0
2021-04-30,AZ,84718.0
2021-09-23,IL,34186.0
2021-06-25,RI,79846.0
2021-05-06,MD,48966.0
2021-05-25,KY,27312.0
2021-05-14,ND,77650.0
2021-08-13,WY,95702.0
2021-04-20,NV,46058.0
2021-08-26,OK,96460.0
2021-07-09,OR,52715.0
2021-03-27,IN,94242.0
2021-05-09,SD,18985.0
2021-02-02,HI,38377.0
2021-01-10,WV,83535.0
2021-07-30,AL,10848.0
2021-01-06,MD,35225.0
2021-09-29,TX,26101.0
2021-03-05,MN,77914.0
2021-06-21,IA,64989.0
2021-02-07,TN,67575.0
2021-02-04,RI,29605.0
2021-04-28,NY,68010.0
2021-03-25,DE,45181.0
2021-06-05,TX,30693.0
2021-08-23,WI,56795.0
2021-07-16,VA,53862.0
2021-04-30,MI,2499.0
2021-09-09,TN,6916.0
2021-07-21,KY,21974.0
2021-04-25,SC,2898.0
2021-08-03,AL,67196.0
2021-02-23,TN,2536.0
2021-08-01,AZ,23949.0
2021-01-30,IA,37143.0
2021-01-16,OK,48158.0
2021-01-24,CA,92704.0
2021-09-26,IL,4778.0
2021-10-24,ID,26110.0
2021-02-03,CT,77066.0
2021-10-06,MO,43602.0
2021-01-27,MA,79114.0
2021-03-17,RI,74237.0
2021-07-27,WY,33871.0
2021-10-16,NM,69387.0
2021-03-16,IL,65709.0
2021-03-18,WI,16732.0
2021-08-24,KY,21138.0
2021-03-14,RI,73982.0
2021-05-30,MA,87992.0
2021-09-15,MA,9598.0
2021-06-23,OK,61276.0
2021-01-15,ND,62576.0
2021-06-29,CO,87583.0
2021-01-19,OH,38496.0
2021-09-12,WY,44292.0
2021-07-24,TX,60901.0
2021-04-20,TN,86976.0
2021-05-01,AZ,75127.0
2021-03-23,ID,176.0
2021-10-24,WA,26294.0
2021-02-22,MO,65103.0
2021-05-12,CA,97617.0
2021-02-17,MT,64704.0
2021-03-30,OR,20864.0
2021-10-30,CA,39486.0
2021-02-17,IL,12668.0
2021-04-12,ND,86891.0
2021-03-21,NV,37306.0
2021-06-01,WV,67202.0
2021-01-04,VA,12152.0
2021-03-09,WA,57581.0
2021-04-29,LA,87796.0
2021-03-25,TN,26352.0
2021-06-19,NV,72980.0
2021-06-21,KS,90538.0
2021-02-12,CT,31646.0
2021-05-13,KY,42864.0
2021-05-03,NE,27065.0
2021-06-07,PA,52905.0
2021-02-14,FL,2992.0
2021-06-20,MD,44979.0
2021-09-20,VT,43686.0
2021-05-09,WV,51116.0
2021-03-26,CO,69970.0
2021-10-19,MT,12688.0
2021-04-01,IN,10222.0
2021-09-20,NC,380.0
2021-02-16,TN,95178.0
2021-03-26,TX,16163.0
2021-03-20,TN,94541.0
2021-10-10,RI,37267.0
2021-08-02,WY,17351.0
2021-04-09,AL,12799.0
2021-04-11,FL,15441.0
2021-09-13,WV,52130.0
2021-07-10,CT,80799.0
2021-05-15,MN,78607.0
2021-06-19,AR,82062.0
2021-07-18,SD,93677.0
2021-10-06,MO,70523.0
2021-03-21,AR,9768.0
2021-06-10,DE,31644.0
2021-02-01,VT,93561.0
2021-02-14,MA,60308.0
2021-03-12,MN,70682.0
2021-10-17,NE,11207.0
2021-06-30,NV,79686.0
2021-06-20,WA,53836.0
2021-08-16,ND,23116.0
2021-06-27,NE,27866.0
2021-01-18,NV,49227.0
2021-05-16,VA,31456.0
2021-04-30,NM,62605.0
2021-08-05,TX,86879.0
2021-04-18,MO,49742.0
2021-04-05,RI,3319.0
2021-01-10,NE,27010.0
2021-03-08,HI,67798.0
2021-08-24,NE,35849.0
2021-02-23,DC,92954.0
2021-08-21,NV,21606.0
2021-01-11,WY,87266.0
2021-09-20,ID,68164.0
2021-09-22,NH,40264.0
2021-09-30,AK,28146.0
2021-01-06,IA,29712.0
2021-06-19,TX,96224.0
2021-07-10,RI,2098.0
2021-08-04,AR,29380.0
2021-05-16,CA,80308.0
2021-01-02,NH,61542.0
2021-09-23,NJ,82917.0
2021-07-11,NV,52935.0
2021-09-30,CT,9466.0
2021-03-23,MN,25969.0
2021-07-05,NC,5535.0
2021-05-03,CO,98008.0
2021-04-22,DC,60137.0
